method,policy,nodes,scenario,trial,seed,p95_ms,mean_loop_ms,sla_pct,overhead_norm,control_messages,colonies,variant,mean_energy_per_req,total_cost
DynaCol/DCBO,DYNACOL_DCBO,1000,Churn,5,20327273,7.220,4.468,0.000,1454.651,3794,68,,1658.375794,3000112.880001
DynaCol/DCBO,DYNACOL_DCBO,1000,Churn,6,20327274,7.220,7.903,0.730,1443.213,3767,67,,1654.262699,3218552.120001
DynaCol/DCBO,DYNACOL_DCBO,1000,Churn,7,20327275,7.220,5.216,0.000,1448.996,3778,69,,850.454837,4092881.920000
DynaCol/DCBO,DYNACOL_DCBO,1000,Churn,8,20327276,7.220,4.468,0.000,1451.566,3786,68,,1658.375794,3003791.880001
DynaCol/DCBO,DYNACOL_DCBO,1000,Churn,9,20327277,7.220,7.903,0.730,1444.884,3772,67,,1648.379875,3009039.200001
DynaCol/DCBO,DYNACOL_DCBO,1000,Churn,10,20327278,7.220,5.217,0.000,1450.538,3782,71,,850.446597,4105907.760000
DynaCol/DCBO,DYNACOL_DCBO,1000,Normal Load,1,20327170,7.220,5.218,0.000,1414.426,3714,68,,848.153025,3683008.800001
DynaCol/DCBO,DYNACOL_DCBO,1000,Normal Load,2,20327171,7.220,4.468,0.000,1422.908,3714,68,,1653.820882,2818665.960001
DynaCol/DCBO,DYNACOL_DCBO,1000,Normal Load,3,20327172,7.220,7.903,0.703,1419.309,3707,67,,1645.438463,2939292.600001
DynaCol/DCBO,DYNACOL_DCBO,1000,Normal Load,4,20327173,7.220,5.218,0.000,1414.426,3714,68,,848.153025,3682098.200001
DynaCol/DCBO,DYNACOL_DCBO,1000,Normal Load,5,20327174,7.220,4.468,0.000,1422.908,3714,68,,1653.820882,2834967.760001
DynaCol/DCBO,DYNACOL_DCBO,1000,Normal Load,6,20327175,7.220,7.903,0.703,1419.309,3707,67,,1645.438463,2941343.800001
DynaCol/DCBO,DYNACOL_DCBO,1000,Normal Load,7,20327176,7.220,5.218,0.000,1414.426,3714,68,,848.153025,3687697.600001
