method,policy,nodes,scenario,trial,seed,p95_ms,mean_loop_ms,sla_pct,overhead_norm,control_messages,colonies,variant,mean_energy_per_req,total_cost
Tavousi-Fuzzy,TAVOUSI_FUZZY,1000,Churn,3,20330021,603.220,93.362,18.887,255.743,796,1,,664.115911,4310967.120000
Tavousi-Fuzzy,TAVOUSI_FUZZY,1000,Churn,4,20330022,604.220,94.912,19.218,255.743,796,1,,665.679882,4307247.960000
Tavousi-Fuzzy,TAVOUSI_FUZZY,1000,Churn,5,20330023,603.220,93.370,18.886,255.743,796,1,,664.116119,4311252.960000
Tavousi-Fuzzy,TAVOUSI_FUZZY,1000,Churn,6,20330024,603.220,93.362,18.887,255.743,796,1,,664.115911,4310942.120000
Tavousi-Fuzzy,TAVOUSI_FUZZY,1000,Churn,7,20330025,604.220,94.912,19.218,255.743,796,1,,665.679882,4307247.960000
Tavousi-Fuzzy,TAVOUSI_FUZZY,1000,Churn,8,20330026,603.220,93.370,18.886,255.743,796,1,,664.116119,4311237.960000
Tavousi-Fuzzy,TAVOUSI_FUZZY,1000,Churn,9,20330027,603.220,93.362,18.887,255.743,796,1,,664.115911,4310972.120000
Tavousi-Fuzzy,TAVOUSI_FUZZY,1000,Churn,10,20330028,604.220,94.912,19.218,255.743,796,1,,665.679882,4307247.960000
Tavousi-Fuzzy,TAVOUSI_FUZZY,1000,Normal Load,1,20332135,603.220,93.370,18.195,255.743,796,1,,664.116119,4311237.960000
Tavousi-Fuzzy,TAVOUSI_FUZZY,1000,Normal Load,2,20332136,603.220,93.362,18.195,255.743,796,1,,664.115911,4310987.120000
Tavousi-Fuzzy,TAVOUSI_FUZZY,1000,Normal Load,3,20332137,604.220,94.912,18.514,255.743,796,1,,665.679882,4307242.960000
Tavousi-Fuzzy,TAVOUSI_FUZZY,1000,Normal Load,4,20332138,603.220,93.370,18.195,255.743,796,1,,664.116119,4311232.960000
Tavousi-Fuzzy,TAVOUSI_FUZZY,1000,Normal Load,5,20332139,603.220,93.362,18.195,255.743,796,1,,664.115911,4310967.120000
Tavousi-Fuzzy,TAVOUSI_FUZZY,1000,Normal Load,6,20332140,604.220,94.912,18.514,255.743,796,1,,665.679882,4311452.960000
Tavousi-Fuzzy,TAVOUSI_FUZZY,1000,Normal Load,7,20332141,603.220,93.370,18.195,255.743,796,1,,664.116119,4311252.960000
Tavousi-Fuzzy,TAVOUSI_FUZZY,1000,Normal Load,8,20332142,603.220,93.362,18.195,255.743,796,1,,664.115911,4310977.120000
Tavousi-Fuzzy,TAVOUSI_FUZZY,1000,Normal Load,9,20332143,604.220,94.912,18.514,255.743,796,1,,665.679882,4307217.960000
Tavousi-Fuzzy,TAVOUSI_FUZZY,1000,Normal Load,10,20332144,603.220,93.370,18.195,255.743,796,1,,664.116119,4311232.960000
Tavousi-Fuzzy,TAVOUSI_FUZZY,300,Burst Load,1,20359912,407.220,62.093,18.429,255.135,236,1,,685.241188,1253625.600000
Tavousi-Fuzzy,TAVOUSI_FUZZY,300,Burst Load,2,20359913,415.220,65.523,19.563,255.135,236,1,,691.028698,1194430.600000
Tavousi-Fuzzy,TAVOUSI_FUZZY,300,Burst Load,3,20359914,415.220,65.582,19.564,255.135,236,1,,691.069512,1198848.440000
Tavousi-Fuzzy,TAVOUSI_FUZZY,300,Burst Load,4,20359915,407.220,62.093,18.429,255.135,236,1,,685.241188,1209775.600000
Tavousi-Fuzzy,TAVOUSI_FUZZY,300,Burst Load,5,20359916,415.220,65.523,19.563,255.135,236,1,,691.028698,1215875.600000
Tavousi-Fuzzy,TAVOUSI_FUZZY,300,Burst Load,6,20359917,415.220,65.582,19.564,255.135,236,1,,691.069512,1194468.440000
Tavousi-Fuzzy,TAVOUSI_FUZZY,300,Burst Load,7,20359918,407.220,62.093,18.429,255.135,236,1,,685.241188,1231990.600000
Tavousi-Fuzzy,TAVOUSI_FUZZY,300,Burst Load,8,20359919,415.220,65.523,19.563,255.135,236,1,,691.028698,1194410.600000
Tavousi-Fuzzy,TAVOUSI_FUZZY,300,Burst Load,9,20359920,415.220,65.582,19.564,255.135,236,1,,691.069512,1194588.440000
Tavousi-Fuzzy,TAVOUSI_FUZZY,300,Burst Load,10,20359921,407.220,62.093,18.429,255.135,236,1,,685.241188,1192130.600000
Tavousi-Fuzzy,TAVOUSI_FUZZY,300,Churn,1,20334959,392.220,63.177,20.036,255.135,236,1,,679.089744,864892.600000
Tavousi-Fuzzy,TAVOUSI_FUZZY,300,Churn,2,20334960,392.220,63.205,20.036,255.135,236,1,,679.090548,852208.440000
Tavousi-Fuzzy,TAVOUSI_FUZZY,300,Churn,3,20334961,387.220,59.860,18.885,255.135,236,1,,673.753925,849772.600000
Tavousi-Fuzzy,TAVOUSI_FUZZY,300,Churn,4,20334962,392.220,63.177,20.036,255.135,236,1,,679.089744,847647.600000
Tavousi-Fuzzy,TAVOUSI_FUZZY,300,Churn,5,20334963,392.220,63.205,20.036,255.135,236,1,,679.090548,843323.440000
Tavousi-Fuzzy,TAVOUSI_FUZZY,300,Churn,6,20334964,387.220,59.860,18.885,255.135,236,1,,673.753925,841142.600000
Tavousi-Fuzzy,TAVOUSI_FUZZY,300,Churn,7,20334965,392.220,63.177,20.036,255.135,236,1,,679.089744,891132.600000
Tavousi-Fuzzy,TAVOUSI_FUZZY,300,Churn,8,20334966,392.220,63.205,20.036,255.135,236,1,,679.090548,847708.440000
Tavousi-Fuzzy,TAVOUSI_FUZZY,300,Churn,9,20334967,387.220,59.860,18.885,255.135,236,1,,673.753925,850542.600000
Tavousi-Fuzzy,TAVOUSI_FUZZY,300,Churn,10,20334968,392.220,63.177,20.036,255.135,236,1,,679.089744,908997.600000
Tavousi-Fuzzy,TAVOUSI_FUZZY,300,Normal Load,1,20358866,392.220,63.177,19.522,255.135,236,1,,679.089744,887467.600000
Tavousi-Fuzzy,TAVOUSI_FUZZY,300,Normal Load,2,20358867,392.220,63.205,19.521,255.135,236,1,,679.090548,843523.440000
Tavousi-Fuzzy,TAVOUSI_FUZZY,300,Normal Load,3,20358868,387.220,59.860,18.400,255.135,236,1,,673.753925,845587.600000
Tavousi-Fuzzy,TAVOUSI_FUZZY,300,Normal Load,4,20358869,392.220,63.177,19.522,255.135,236,1,,679.089744,974257.600000
Tavousi-Fuzzy,TAVOUSI_FUZZY,300,Normal Load,5,20358870,392.220,63.205,19.521,255.135,236,1,,679.090548,852348.440000
Tavousi-Fuzzy,TAVOUSI_FUZZY,300,Normal Load,6,20358871,387.220,59.860,18.400,255.135,236,1,,673.753925,845817.600000
Tavousi-Fuzzy,TAVOUSI_FUZZY,300,Normal Load,7,20358872,392.220,63.177,19.522,255.135,236,1,,679.089744,856422.600000
Tavousi-Fuzzy,TAVOUSI_FUZZY,300,Normal Load,8,20358873,392.220,63.205,19.521,255.135,236,1,,679.090548,847788.440000
Tavousi-Fuzzy,TAVOUSI_FUZZY,300,Normal Load,9,20358874,387.220,59.860,18.400,255.135,236,1,,673.753925,867657.600000
Tavousi-Fuzzy,TAVOUSI_FUZZY,300,Normal Load,10,20358875,392.220,63.177,19.522,255.135,236,1,,679.089744,991992.600000
