method,policy,nodes,scenario,trial,seed,p95_ms,mean_loop_ms,sla_pct,overhead_norm,control_messages,colonies,variant,mean_energy_per_req,total_cost
Full DCBO,DYNACOL_DCBO_WT20_MC50,500,Normal Load,1,20313196,7.220,5.223,0.000,1341.161,1778,34,wt20_mc50,869.739548,1305595.600000
Full DCBO,DYNACOL_DCBO_WT20_MC30,500,Burst Load,3,20264923,434.220,57.071,14.161,1251.355,1683,51,wt20_mc30,972.048773,1958916.400000
Full DCBO,DYNACOL_DCBO_WT20_MC50,500,Normal Load,2,20313197,7.220,4.468,0.000,1415.484,1842,34,wt20_mc50,1683.649854,992952.320000
Full DCBO,DYNACOL_DCBO_WT20_MC50,500,Normal Load,3,20313198,7.220,9.518,1.426,1416.000,1843,34,wt20_mc50,1607.577891,970258.440000
Full DCBO,DYNACOL_DCBO_WT20_MC50,500,Normal Load,4,20313199,7.220,5.223,0.000,1341.161,1778,34,wt20_mc50,869.739548,1308008.480000
Full DCBO,DYNACOL_DCBO_WT20_MC50,500,Normal Load,5,20313200,7.220,4.468,0.000,1415.484,1842,34,wt20_mc50,1683.649854,999623.240000
Full DCBO,DYNACOL_DCBO_WT20_MC30,500,Burst Load,4,20264924,419.220,53.713,13.232,1250.581,1683,51,wt20_mc30,965.023975,1951477.720000
Full DCBO,DYNACOL_DCBO_WT20_MC30,500,Burst Load,5,20264925,430.220,56.189,13.924,1318.194,1748,67,wt20_mc30,956.266755,1969611.200000
Full DCBO,DYNACOL_DCBO_WT20_MC50,500,Burst Load,1,20313059,7.220,4.450,0.000,1415.484,1842,34,wt20_mc50,1697.905330,1679558.320000
Full DCBO,DYNACOL_DCBO_WT20_MC50,500,Burst Load,2,20313060,7.220,9.626,1.414,1416.000,1843,34,wt20_mc50,1622.486393,1665226.320000
Full DCBO,DYNACOL_DCBO_WT20_MC80,500,Normal Load,1,20321202,7.220,9.518,1.426,1416.000,1843,34,wt20_mc80,1607.577891,1007232.720000
Full DCBO,DYNACOL_DCBO_WT20_MC50,500,Burst Load,3,20313061,8.220,5.910,0.000,1341.161,1778,34,wt20_mc50,877.845809,1988066.720000
Full DCBO,DYNACOL_DCBO_WT20_MC80,500,Normal Load,2,20321203,7.220,5.223,0.000,1407.226,1842,34,wt20_mc80,869.739548,1319931.320000
Full DCBO,DYNACOL_DCBO_WT20_MC80,500,Normal Load,3,20321204,7.220,4.468,0.000,1415.484,1842,34,wt20_mc80,1683.649854,977233.240000
Full DCBO,DYNACOL_DCBO_WT20_MC80,500,Normal Load,4,20321205,7.220,9.518,1.426,1416.000,1843,34,wt20_mc80,1607.577891,1027282.720000
Full DCBO,DYNACOL_DCBO_WT20_MC80,500,Normal Load,5,20321206,7.220,5.223,0.000,1407.226,1842,34,wt20_mc80,869.739548,1325275.760000
Full DCBO,DYNACOL_DCBO_WT20_MC50,500,Burst Load,4,20313062,7.220,4.450,0.000,1415.484,1842,34,wt20_mc50,1697.905330,1652326.240000
