method,policy,nodes,scenario,trial,seed,p95_ms,mean_loop_ms,sla_pct,overhead_norm,control_messages,colonies,variant,mean_energy_per_req,total_cost
CRT-only,DYNACOL_DCBO_CRT-ONLY,500,Normal Load,3,20339583,7.220,9.518,1.426,1416.000,1843,34,crt-only,1607.577891,978322.960000
CRT-only,DYNACOL_DCBO_CRT-ONLY,500,Normal Load,4,20339584,7.220,5.223,0.000,1341.161,1778,34,crt-only,869.739548,1310143.760000
CRT-only,DYNACOL_DCBO_CRT-ONLY,500,Normal Load,5,20339585,7.220,4.468,0.000,1415.484,1842,34,crt-only,1683.649854,999253.920000
CRT-only,DYNACOL_DCBO_CRT-ONLY,500,Normal Load,6,20339586,7.220,9.518,1.426,1416.000,1843,34,crt-only,1607.577891,993354.320000
CRT-only,DYNACOL_DCBO_CRT-ONLY,500,Normal Load,7,20339587,7.220,5.223,0.000,1341.161,1778,34,crt-only,869.739548,1315210.680000
CRT-only,DYNACOL_DCBO_CRT-ONLY,500,Normal Load,8,20339588,7.220,4.468,0.000,1415.484,1842,34,crt-only,1683.649854,1004097.320000
CRT-only,DYNACOL_DCBO_CRT-ONLY,500,Normal Load,9,20339589,7.220,9.518,1.426,1416.000,1843,34,crt-only,1607.577891,982563.240000
CRT-only,DYNACOL_DCBO_CRT-ONLY,500,Normal Load,10,20339590,7.220,5.223,0.000,1341.161,1778,34,crt-only,869.739548,1316500.480000
No-Handover,DYNACOL_DCBO_NO-HANDOVER,500,Burst Load,9,20311428,534.220,116.166,30.519,1414.710,1842,34,no-handover,1079.919334,1930071.200000
No-Handover,DYNACOL_DCBO_NO-HANDOVER,500,Burst Load,10,20311429,8.220,5.910,0.000,1341.161,1778,34,no-handover,877.845809,1997358.960000
CRT-only,DYNACOL_DCBO_CRT-ONLY,500,Burst Load,1,20341856,7.220,4.450,0.000,1415.484,1842,34,crt-only,1697.905330,1687493.640000
CRT-only,DYNACOL_DCBO_CRT-ONLY,500,Burst Load,2,20341857,7.220,9.626,1.414,1416.000,1843,34,crt-only,1622.486393,1673081.120000
CRT-only,DYNACOL_DCBO_CRT-ONLY,500,Burst Load,3,20341858,8.220,5.910,0.000,1341.161,1778,34,crt-only,877.845809,1992102.280000
CRT-only,DYNACOL_DCBO_CRT-ONLY,500,Burst Load,4,20341859,7.220,4.450,0.000,1415.484,1842,34,crt-only,1697.905330,1657472.640000
CRT-only,DYNACOL_DCBO_CRT-ONLY,500,Burst Load,6,20341861,8.220,5.910,0.000,1341.161,1778,34,crt-only,877.845809,1990689.080000
CRT-only,DYNACOL_DCBO_CRT-ONLY,500,Burst Load,5,20341860,7.220,9.626,1.414,1416.000,1843,34,crt-only,1622.486393,1630079.040000
CRT-only,DYNACOL_DCBO_CRT-ONLY,500,Burst Load,7,20341862,7.220,4.450,0.000,1415.484,1842,34,crt-only,1697.905330,1684625.920000
GRT-only,DYNACOL_DCBO_GRT-ONLY,500,Normal Load,1,20269526,1295.200,734.106,99.671,1389.935,1842,34,grt-only,9398.366969,1072345.640000
GRT-only,DYNACOL_DCBO_GRT-ONLY,500,Normal Load,2,20269527,1297.050,734.647,99.745,1390.710,1843,34,grt-only,9405.405890,1100543.640000
GRT-only,DYNACOL_DCBO_GRT-ONLY,500,Normal Load,3,20269528,1297.050,734.646,99.745,1323.871,1778,34,grt-only,9405.405890,1097653.240000
GRT-only,DYNACOL_DCBO_GRT-ONLY,500,Normal Load,4,20269529,1295.200,734.105,99.671,1389.935,1842,34,grt-only,9398.366969,1069683.240000
CRT-only,DYNACOL_DCBO_CRT-ONLY,500,Burst Load,8,20341863,7.220,9.626,1.414,1416.000,1843,34,crt-only,1622.486393,1668547.040000
GRT-only,DYNACOL_DCBO_GRT-ONLY,500,Normal Load,5,20269530,1297.050,734.646,99.745,1390.710,1843,34,grt-only,9405.405890,1097504.040000
GRT-only,DYNACOL_DCBO_GRT-ONLY,500,Normal Load,6,20269531,1297.050,734.641,99.745,1323.871,1778,34,grt-only,9405.405890,1084472.040000
GRT-only,DYNACOL_DCBO_GRT-ONLY,500,Normal Load,7,20269532,1295.200,734.103,99.671,1389.935,1842,34,grt-only,9398.366969,1066146.840000
GRT-only,DYNACOL_DCBO_GRT-ONLY,500,Normal Load,8,20269533,1297.050,734.645,99.745,1390.710,1843,34,grt-only,9405.405890,1094603.240000
GRT-only,DYNACOL_DCBO_GRT-ONLY,500,Normal Load,9,20269534,1297.050,734.636,99.745,1323.871,1778,34,grt-only,9405.405890,1071401.240000
