method,policy,nodes,scenario,trial,seed,p95_ms,mean_loop_ms,sla_pct,overhead_norm,control_messages,colonies,variant,mean_energy_per_req,total_cost
Greedy-Nearest,GREEDY_NEAREST,1000,Churn,6,20344818,604.220,94.912,19.218,255.743,796,1,,665.679882,4307247.960000
Greedy-Nearest,GREEDY_NEAREST,1000,Churn,7,20344819,603.220,93.370,18.886,255.743,796,1,,664.116119,4311252.960000
Greedy-Nearest,GREEDY_NEAREST,1000,Churn,8,20344820,603.220,93.362,18.887,255.743,796,1,,664.115911,4310982.120000
Greedy-Nearest,GREEDY_NEAREST,1000,Churn,9,20344821,604.220,94.912,19.218,255.743,796,1,,665.679882,4307247.960000
Greedy-Nearest,GREEDY_NEAREST,1000,Churn,10,20344822,603.220,93.370,18.886,255.743,796,1,,664.116119,4311242.960000
Greedy-Nearest,GREEDY_NEAREST,1000,Normal Load,1,20347707,604.220,94.912,18.514,255.743,796,1,,665.679882,4307237.960000
Greedy-Nearest,GREEDY_NEAREST,1000,Normal Load,2,20347708,603.220,93.370,18.195,255.743,796,1,,664.116119,4311252.960000
Greedy-Nearest,GREEDY_NEAREST,1000,Normal Load,3,20347709,603.220,93.362,18.195,255.743,796,1,,664.115911,4310997.120000
Greedy-Nearest,GREEDY_NEAREST,1000,Normal Load,4,20347710,604.220,94.912,18.514,255.743,796,1,,665.679882,4307217.960000
Greedy-Nearest,GREEDY_NEAREST,1000,Normal Load,5,20347711,603.220,93.370,18.195,255.743,796,1,,664.116119,4311232.960000
Greedy-Nearest,GREEDY_NEAREST,1000,Normal Load,6,20347712,603.220,93.362,18.195,255.743,796,1,,664.115911,4310987.120000
Greedy-Nearest,GREEDY_NEAREST,1000,Normal Load,7,20347713,604.220,94.912,18.514,255.743,796,1,,665.679882,4307242.960000
Greedy-Nearest,GREEDY_NEAREST,1000,Normal Load,8,20347714,603.220,93.370,18.195,255.743,796,1,,664.116119,4315447.960000
Greedy-Nearest,GREEDY_NEAREST,1000,Normal Load,9,20347715,603.220,93.362,18.195,255.743,796,1,,664.115911,4311002.120000
Greedy-Nearest,GREEDY_NEAREST,1000,Normal Load,10,20347716,604.220,94.912,18.514,255.743,796,1,,665.679882,4307227.960000
Greedy-Nearest,GREEDY_NEAREST,300,Burst Load,1,20295387,415.220,65.582,19.564,255.135,236,1,,691.069512,1190258.440000
Greedy-Nearest,GREEDY_NEAREST,300,Burst Load,2,20295388,407.220,62.093,18.429,255.135,236,1,,685.241188,1201155.600000
Greedy-Nearest,GREEDY_NEAREST,300,Burst Load,3,20295389,415.220,65.523,19.563,255.135,236,1,,691.028698,1198295.600000
Greedy-Nearest,GREEDY_NEAREST,300,Burst Load,4,20295390,415.220,65.582,19.564,255.135,236,1,,691.069512,1268713.440000
Greedy-Nearest,GREEDY_NEAREST,300,Burst Load,5,20295391,407.220,62.093,18.429,255.135,236,1,,685.241188,1192275.600000
Greedy-Nearest,GREEDY_NEAREST,300,Burst Load,6,20295392,415.220,65.523,19.563,255.135,236,1,,691.028698,1207320.600000
Greedy-Nearest,GREEDY_NEAREST,300,Burst Load,7,20295393,415.220,65.582,19.564,255.135,236,1,,691.069512,1190083.440000
Greedy-Nearest,GREEDY_NEAREST,300,Burst Load,8,20295394,407.220,62.093,18.429,255.135,236,1,,685.241188,1210050.600000
Greedy-Nearest,GREEDY_NEAREST,300,Burst Load,9,20295395,415.220,65.523,19.563,255.135,236,1,,691.028698,1198710.600000
