method,policy,nodes,scenario,trial,seed,p95_ms,mean_loop_ms,sla_pct,overhead_norm,control_messages,colonies,variant,mean_energy_per_req,total_cost
DynaCol/DCBO,DYNACOL_DCBO,500,Normal Load,1,20287106,7.220,4.468,0.000,1415.484,1842,34,sla_m100,1683.649854,987044.120000
DynaCol/DCBO,DYNACOL_DCBO,500,Normal Load,2,20287107,7.220,9.518,1.426,1416.000,1843,34,sla_m100,1607.577891,1003284.920000
DynaCol/DCBO,DYNACOL_DCBO,500,Normal Load,3,20287108,7.220,5.223,0.000,1341.161,1778,34,sla_m100,869.739548,1313414.480000
DynaCol/DCBO,DYNACOL_DCBO,500,Normal Load,4,20287109,7.220,4.468,0.000,1415.484,1842,34,sla_m100,1683.649854,1011066.520000
DynaCol/DCBO,DYNACOL_DCBO,500,Normal Load,5,20287110,7.220,9.518,1.426,1416.000,1843,34,sla_m100,1607.577891,988018.320000
FogPlan-MinCost,FOGPLAN_MIN_COST,500,Burst Load,4,20330403,600.230,103.901,21.112,255.484,396,1,sla_m80,899.580693,2125947.800000
FogPlan-MinCost,FOGPLAN_MIN_COST,500,Burst Load,5,20330404,601.220,104.516,21.178,255.484,396,1,sla_m80,898.784775,2126072.560000
DynaCol/DCBO,DYNACOL_DCBO,500,Burst Load,1,20309595,7.220,9.626,1.414,1416.000,1843,34,sla_m100,1622.486393,1674937.720000
DynaCol/DCBO,DYNACOL_DCBO,500,Burst Load,2,20309596,8.220,5.910,0.000,1341.161,1778,34,sla_m100,877.845809,1987403.360000
DynaCol/DCBO,DYNACOL_DCBO,500,Burst Load,3,20309597,7.220,4.450,0.000,1415.484,1842,34,sla_m100,1697.905330,1683605.320000
DynaCol/DCBO,DYNACOL_DCBO,500,Churn,1,20278841,7.220,4.468,0.000,1464.774,1902,34,sla_m100,1687.803755,1050540.720000
DynaCol/DCBO,DYNACOL_DCBO,500,Churn,2,20278842,7.220,9.518,1.466,1446.194,1880,34,sla_m100,1615.141276,1095130.920000
DynaCol/DCBO,DYNACOL_DCBO,500,Churn,3,20278843,7.220,5.221,0.000,1379.355,1816,35,sla_m100,871.858704,1480069.520000
DynaCol/DCBO,DYNACOL_DCBO,500,Churn,4,20278844,7.220,4.468,0.000,1471.742,1909,34,sla_m100,1687.803755,1062144.120000
DynaCol/DCBO,DYNACOL_DCBO,500,Churn,5,20278845,7.220,9.518,1.466,1453.161,1889,34,sla_m100,1615.141276,1081560.120000
Edgeward,EDGEWARD,500,Normal Load,1,20341358,8.220,5.791,0.000,0.000,0,0,sla_m100,1115.265326,2694292.380000
Edgeward,EDGEWARD,500,Normal Load,2,20341359,8.220,5.811,0.000,0.000,0,0,sla_m100,1115.306615,2694422.720000
DynaCol/DCBO,DYNACOL_DCBO,500,Burst Load,4,20309598,7.220,9.626,1.414,1416.000,1843,34,sla_m100,1622.486393,1667367.120000
Edgeward,EDGEWARD,500,Normal Load,3,20341360,8.220,5.728,0.000,0.000,0,0,sla_m100,1115.227407,2694294.381500
Edgeward,EDGEWARD,500,Normal Load,4,20341361,8.220,5.744,0.000,0.000,0,0,sla_m100,1115.303603,2694304.300000
Edgeward,EDGEWARD,500,Normal Load,5,20341362,8.220,5.780,0.000,0.000,0,0,sla_m100,1115.306867,2694432.640000
DynaCol/DCBO,DYNACOL_DCBO,500,Burst Load,5,20309599,8.220,5.910,0.000,1341.161,1778,34,sla_m100,877.845809,1975837.440000
Edgeward,EDGEWARD,500,Burst Load,5,20320082,1775.010,861.660,87.830,0.000,0,0,sla_m80,1986.084943,2252644.960001
Edgeward,EDGEWARD,500,Burst Load,1,20269056,1775.010,861.660,86.719,0.000,0,0,sla_m100,1986.084943,2271157.240001
Edgeward,EDGEWARD,500,Burst Load,2,20269057,1779.010,860.916,86.563,0.000,0,0,sla_m100,2029.406211,2276788.960001
Edgeward,EDGEWARD,500,Churn,1,20338302,8.220,5.783,0.000,0.000,0,0,sla_m100,1115.268137,2694402.880000
Edgeward,EDGEWARD,500,Burst Load,3,20269058,1775.010,861.660,86.719,0.000,0,0,sla_m100,1986.084943,2249297.720001
Edgeward,EDGEWARD,500,Churn,2,20338303,8.220,5.700,0.000,0.000,0,0,sla_m100,1115.265831,2694312.220000
Edgeward,EDGEWARD,500,Churn,3,20338304,8.220,5.777,0.000,0.000,0,0,sla_m100,1115.265630,2694304.300000
Edgeward,EDGEWARD,500,Churn,4,20338305,8.220,5.773,0.000,0.000,0,0,sla_m100,1115.268642,2694422.720000
Edgeward,EDGEWARD,500,Churn,5,20338306,8.220,5.727,0.000,0.000,0,0,sla_m100,1115.227860,2694312.220000
FogPlan-MinCost,FOGPLAN_MIN_COST,500,Normal Load,1,20261148,577.096,103.490,20.732,255.484,396,1,sla_m100,883.826837,1458929.480000
FogPlan-MinCost,FOGPLAN_MIN_COST,500,Normal Load,2,20261149,573.815,103.279,20.678,255.484,396,1,sla_m100,884.429460,1444451.240000
FogPlan-MinCost,FOGPLAN_MIN_COST,500,Normal Load,3,20261150,572.220,104.880,21.235,255.484,396,1,sla_m100,876.886892,1453431.840000
FogPlan-MinCost,FOGPLAN_MIN_COST,500,Normal Load,4,20261151,577.220,103.560,20.724,255.484,396,1,sla_m100,883.910842,1448346.720000
FogPlan-MinCost,FOGPLAN_MIN_COST,500,Normal Load,5,20261152,572.220,102.956,20.667,255.484,396,1,sla_m100,884.549637,1446293.280000
FogPlan-MinCost,FOGPLAN_MIN_COST,500,Burst Load,2,20337231,601.220,104.324,20.631,255.484,396,1,sla_m100,899.169090,2130894.920000
FogPlan-MinCost,FOGPLAN_MIN_COST,500,Burst Load,1,20337230,600.230,105.660,21.162,255.484,396,1,sla_m100,892.102949,2134161.840000
Edgeward,EDGEWARD,500,Burst Load,4,20269059,1775.010,861.660,86.719,0.000,0,0,sla_m100,1986.084943,2265584.400001
FogPlan-MinCost,FOGPLAN_MIN_COST,500,Burst Load,3,20337232,601.220,104.511,20.638,255.484,396,1,sla_m100,899.050838,2136810.640000
FogPlan-MinCost,FOGPLAN_MIN_COST,500,Churn,1,20301267,573.220,103.174,21.052,255.484,396,1,sla_m100,884.391176,1448350.200000
FogPlan-MinCost,FOGPLAN_MIN_COST,500,Burst Load,4,20337233,600.230,105.553,21.165,255.484,396,1,sla_m100,892.067237,2128783.480000
FogPlan-MinCost,FOGPLAN_MIN_COST,500,Churn,2,20301268,573.220,103.184,21.063,255.484,396,1,sla_m100,884.273279,1463098.440000
FogPlan-MinCost,FOGPLAN_MIN_COST,500,Churn,3,20301269,572.220,104.575,21.630,255.484,396,1,sla_m100,876.804261,1451618.080000
FogPlan-MinCost,FOGPLAN_MIN_COST,500,Churn,4,20301270,573.465,103.231,21.041,255.484,396,1,sla_m100,884.511341,1450999.920000
DynaCol/DCBO,DYNACOL_DCBO,500,Normal Load,1,20277896,7.220,4.468,0.000,1415.484,1842,34,sla_m120,1683.649854,977512.040000
FogPlan-MinCost,FOGPLAN_MIN_COST,500,Churn,5,20301271,575.795,103.412,21.073,255.484,396,1,sla_m100,884.165186,1445385.280000
DynaCol/DCBO,DYNACOL_DCBO,500,Normal Load,2,20277897,7.220,9.518,1.356,1416.000,1843,34,sla_m120,1607.577891,996823.720000
DynaCol/DCBO,DYNACOL_DCBO,500,Normal Load,4,20277899,7.220,4.468,0.000,1415.484,1842,34,sla_m120,1683.649854,1014635.520000
DynaCol/DCBO,DYNACOL_DCBO,500,Normal Load,3,20277898,7.220,5.223,0.000,1341.161,1778,34,sla_m120,869.739548,1309084.600000
DynaCol/DCBO,DYNACOL_DCBO,500,Normal Load,5,20277900,7.220,9.518,1.356,1416.000,1843,34,sla_m120,1607.577891,970944.840000
FogPlan-MinCost,FOGPLAN_MIN_COST,500,Burst Load,5,20337234,600.230,104.018,20.605,255.484,396,1,sla_m100,899.471702,2130591.360000
